id	proxy	label_cateogory
954	http://purl.org/collections/nl/am/proxy-765	http://purl.org/collections/nl/am/t-22503
955	http://purl.org/collections/nl/am/proxy-4085	http://purl.org/collections/nl/am/t-22503
956	http://purl.org/collections/nl/am/proxy-10155	http://purl.org/collections/nl/am/t-22508
957	http://purl.org/collections/nl/am/proxy-74621	http://purl.org/collections/nl/am/t-5504
958	http://purl.org/collections/nl/am/proxy-26515	http://purl.org/collections/nl/am/t-15459
959	http://purl.org/collections/nl/am/proxy-5704	http://purl.org/collections/nl/am/t-22508
960	http://purl.org/collections/nl/am/proxy-52346	http://purl.org/collections/nl/am/t-22503
961	http://purl.org/collections/nl/am/proxy-56759	http://purl.org/collections/nl/am/t-22503
962	http://purl.org/collections/nl/am/proxy-63031	http://purl.org/collections/nl/am/t-22503
963	http://purl.org/collections/nl/am/proxy-24707	http://purl.org/collections/nl/am/t-15579
964	http://purl.org/collections/nl/am/proxy-21776	http://purl.org/collections/nl/am/t-15579
965	http://purl.org/collections/nl/am/proxy-2973	http://purl.org/collections/nl/am/t-22503
966	http://purl.org/collections/nl/am/proxy-12973	http://purl.org/collections/nl/am/t-15606
967	http://purl.org/collections/nl/am/proxy-47432	http://purl.org/collections/nl/am/t-5504
968	http://purl.org/collections/nl/am/proxy-40201	http://purl.org/collections/nl/am/t-22505
969	http://purl.org/collections/nl/am/proxy-66440	http://purl.org/collections/nl/am/t-15579
970	http://purl.org/collections/nl/am/proxy-65288	http://purl.org/collections/nl/am/t-22503
971	http://purl.org/collections/nl/am/proxy-22972	http://purl.org/collections/nl/am/t-22507
972	http://purl.org/collections/nl/am/proxy-31168	http://purl.org/collections/nl/am/t-15459
973	http://purl.org/collections/nl/am/proxy-22792	http://purl.org/collections/nl/am/t-15606
974	http://purl.org/collections/nl/am/proxy-73288	http://purl.org/collections/nl/am/t-14592
975	http://purl.org/collections/nl/am/proxy-53934	http://purl.org/collections/nl/am/t-22503
976	http://purl.org/collections/nl/am/proxy-39568	http://purl.org/collections/nl/am/t-22506
977	http://purl.org/collections/nl/am/proxy-63502	http://purl.org/collections/nl/am/t-5504
978	http://purl.org/collections/nl/am/proxy-39093	http://purl.org/collections/nl/am/t-22506
979	http://purl.org/collections/nl/am/proxy-48945	http://purl.org/collections/nl/am/t-22504
980	http://purl.org/collections/nl/am/proxy-21595	http://purl.org/collections/nl/am/t-15606
981	http://purl.org/collections/nl/am/proxy-52003	http://purl.org/collections/nl/am/t-22503
982	http://purl.org/collections/nl/am/proxy-10363	http://purl.org/collections/nl/am/t-22508
983	http://purl.org/collections/nl/am/proxy-9920	http://purl.org/collections/nl/am/t-5504
984	http://purl.org/collections/nl/am/proxy-45677	http://purl.org/collections/nl/am/t-14592
985	http://purl.org/collections/nl/am/proxy-25014	http://purl.org/collections/nl/am/t-5504
986	http://purl.org/collections/nl/am/proxy-73186	http://purl.org/collections/nl/am/t-14592
987	http://purl.org/collections/nl/am/proxy-42208	http://purl.org/collections/nl/am/t-22503
988	http://purl.org/collections/nl/am/proxy-47054	http://purl.org/collections/nl/am/t-22503
989	http://purl.org/collections/nl/am/proxy-72246	http://purl.org/collections/nl/am/t-22503
990	http://purl.org/collections/nl/am/proxy-57788	http://purl.org/collections/nl/am/t-22503
991	http://purl.org/collections/nl/am/proxy-20501	http://purl.org/collections/nl/am/t-15579
992	http://purl.org/collections/nl/am/proxy-18818	http://purl.org/collections/nl/am/t-15579
993	http://purl.org/collections/nl/am/proxy-1835	http://purl.org/collections/nl/am/t-22503
994	http://purl.org/collections/nl/am/proxy-2174	http://purl.org/collections/nl/am/t-22503
995	http://purl.org/collections/nl/am/proxy-27038	http://purl.org/collections/nl/am/t-5504
996	http://purl.org/collections/nl/am/proxy-8065	http://purl.org/collections/nl/am/t-15606
997	http://purl.org/collections/nl/am/proxy-65142	http://purl.org/collections/nl/am/t-22503
998	http://purl.org/collections/nl/am/proxy-26821	http://purl.org/collections/nl/am/t-5504
999	http://purl.org/collections/nl/am/proxy-70805	http://purl.org/collections/nl/am/t-22503
1000	http://purl.org/collections/nl/am/proxy-21975	http://purl.org/collections/nl/am/t-5504
